Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
A2E9H3,2.7.1.90,2,2.7,2.7.1,2.7.1.90
A5PK27,2.3.2.31,2,2.3,2.3.2,2.3.2.31
A8PB24,3.1.1.72,3,3.1,3.1.1,3.1.1.73
A8XQD5,2.7.11.13,2,2.7,2.7.11,2.7.11.1
A8XWC4,2.7.11.13,2,2.7,2.7.11,2.7.11.1
A9JTG5,2.3.2.31,2,2.3,2.3.2,2.3.2.31
B4N937,3.4.21.108,3,3.4,3.4.21,3.4.21.-
E1BMN8,2.7.11.24,2,2.7,2.7.11,2.7.11.24
E9FR69,1.21.1.1,1,1.21,1.21.1,1.21.1.1
G4N7X0,2.7.11.24,2,2.7,2.7.11,2.7.11.25
G8T6H8,2.1.1.6,2,2.1,2.1.1,2.1.1.6
O02773,3.2.1.113,3,3.2,3.2.1,3.2.1.113
O18037,2.4.1.80,2,2.4,2.4.1,2.4.1.80
O42890,1.4.3.21,1,1.4,1.4.3,1.4.3.21
O82802,1.8.7.1,1,1.8,1.8.1,1.8.1.2
P06776,3.1.4.53,3,3.1,3.1.4,3.1.4.17
P0A2X4,3.1.11.2,3,3.1,3.1.11,3.1.11.2
P0ABR5,1.14.12.19,1,1.14,1.14.13,1.14.14.-
P0C8M8,2.7.11.21,2,2.7,2.7.11,2.7.11.21
P20806,2.7.10.1,3,3.4,3.1.3,3.4.24.-
P22717,4.6.1.2,4,4.6,4.6.1,4.6.1.2
P23006,1.4.9.1,1,1.8,1.8.5,1.8.5.-
P27028,3.4.21.26,3,3.4,3.4.14,3.4.14.-
P34891,2.7.10.1,2,2.7,2.7.10,2.7.10.1
P34892,2.7.10.1,2,2.7,2.7.10,2.7.10.1
P37279,7.2.2.8,7,7.2,7.2.2,7.2.2.8
P38092,2.3.1.37,2,2.3,2.3.1,2.3.1.50
P39878,3.1.1.4,3,3.1,3.1.1,3.1.1.4
P41903,3.1.2.2,3,3.1,3.1.2,3.1.2.-
P42159,2.7.10.1,2,2.7,2.7.10,2.7.10.1
P50325,3.5.1.41,3,3.5,3.5.1,3.5.1.41
P51566,2.7.12.1,2,2.7,2.7.11,2.7.11.1
P52731,3.1.4.35,3,3.1,3.1.4,3.1.4.35
P54572,1.1.1.38,1,1.1,1.4.1,1.4.1.3
P70106,4.6.1.2,4,4.6,4.6.1,4.6.1.2
P79749,2.7.10.1,2,2.7,2.7.10,2.7.10.1
P83099,2.7.11.13,2,2.7,2.7.11,2.7.11.13
P83102,2.7.12.1,2,2.7,2.7.11,2.7.12.1
P85061,3.1.1.4,3,3.2,3.2.1,3.2.2.22
P92006,4.6.1.2,4,4.6,4.6.1,4.6.1.2
Q01537,1.7.2.1,1,1.10,1.7.2,1.7.2.1
Q01578,3.1.1.17,3,3.1,3.1.1,3.1.1.1
Q04800,1.16.1.9,1,1.16,1.16.1,1.16.1.9
Q07553,4.6.1.2,4,4.6,4.6.1,4.6.1.2
Q0PKV7,2.7.12.2,2,2.7,2.7.12,2.7.12.2
Q0S7Q0,4.1.99.-,2,2.8,2.8.3,2.8.3.5
Q10028,4.6.1.2,4,4.6,4.6.1,4.6.1.2
Q10E50,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q16W24,2.7.11.21,2,2.7,2.7.11,2.7.11.21
Q17833,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q18677,3.5.2.2,3,3.5,3.5.2,3.5.2.2
Q18LE3,3.4.21.97,3,3.4,3.4.21,3.4.21.97
Q1L6Q1,2.7.12.1,2,2.7,2.7.11,2.7.11.1
Q1T7C2,1.14.19.41,1,1.14,1.14.14,1.14.14.-
Q20500,3.1.1.4,3,3.1,3.1.1,3.1.1.-
Q21041,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q22070,3.1.4.11,3,3.1,3.1.4,3.1.4.11
Q22431,2.3.2.31,2,2.3,2.3.2,2.3.2.31
Q23295,3.4.24.64,3,3.4,3.4.24,3.4.24.64
Q25197,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q25410,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q2H9P7,3.7.1.3,3,3.7,3.7.1,3.7.1.3
Q2HRB6,3.4.21.97,3,3.4,3.4.21,3.4.21.97
Q32NH8,3.1.4.11,3,3.1,3.1.4,3.1.4.11
Q3E8E5,3.2.1.147,3,3.2,3.2.1,3.2.1.21
Q46045,1.12.99.6,1,1.12,1.12.99,1.12.99.6
Q46769,1.1.1.133,1,1.1,1.1.1,1.1.1.133
Q54Q04,3.7.1.3,3,3.7,3.7.1,3.7.1.3
Q55CT1,1.6.2.4,1,1.6,1.6.2,1.6.2.4
Q56W08,3.1.4.11,3,3.1,3.1.4,3.1.4.11
Q5CB03,2.4.1.135,2,2.4,2.4.1,2.4.1.-
Q5SHL6,1.3.98.5,1,1.3,1.3.98,1.3.98.3
Q68XA0,7.1.1.8,7,7.1,7.1.1,7.1.1.8
Q6DHG0,2.1.1.364,2,2.1,2.1.1,2.1.1.-
Q6DHU8,2.7.12.2,2,2.7,2.7.11,2.7.11.1
Q6FEM6,2.1.1.192,2,2.1,2.1.1,2.1.1.192
Q6GEY1,3.5.99.2,3,3.5,3.5.99,3.5.99.2
Q6GI34,3.4.21.19,3,3.4,3.4.21,3.4.21.-
Q6MDD0,2.1.1.192,2,2.1,2.1.1,2.1.1.192
Q6MED6,2.1.1.192,2,2.1,2.1.1,2.1.1.192
Q6MPV7,2.1.1.192,2,2.1,2.1.1,2.1.1.192
Q73KZ3,2.1.1.192,2,2.1,2.1.1,2.1.1.192
Q75JQ3,2.3.2.36,2,2.3,2.3.2,2.3.2.-
Q7CHH5,5.4.99.5,5,5.4,5.4.99,5.4.99.5
Q7JP68,2.7.11.11,2,2.7,2.7.11,2.7.11.1
Q84FH6,5.4.99.5,5,5.4,5.4.99,5.4.99.-
Q84YK8,1.13.11.12,1,1.13,1.13.11,1.13.11.58
Q852M4,3.4.17.21,3,3.4,3.4.17,3.4.17.-
Q8CEE7,1.1.1.300,1,1.1,1.1.1,1.1.1.-
Q8D2Z1,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q8FNT5,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q8PU58,1.12.98.3,7,7.1,7.1.1,7.1.1.-
Q8PU59,1.12.98.3,7,7.1,7.1.1,7.1.1.-
Q8R635,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q8UDM3,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q8V3U0,3.1.1.53,3,3.1,3.1.1,3.1.1.-
Q8W4S6,3.2.1.80,3,3.2,3.2.1,3.2.1.26
Q8WZ79,3.1.22.1,3,3.1,3.1.22,3.1.22.1
Q8ZCA7,7.2.2.8,7,7.2,7.2.2,7.2.2.8
Q92213,2.7.1.137,2,2.7,2.7.1,2.7.1.137
Q969A8,2.7.1.1,2,2.7,2.7.1,2.7.1.1
Q9C6I4,1.14.11.13,1,1.14,1.14.11,1.14.11.-
Q9C788,1.14.14.80,1,1.14,1.14.14,1.14.14.-
Q9EPR2,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q9RC40,1.14.12.17,1,1.14,1.14.12,1.14.12.17
Q9SMP1,2.4.1.207,2,2.4,2.4.1,2.4.1.207
Q9SRX4,3.1.1.11,3,3.1,3.1.1,3.1.1.11
Q9STY3,3.1.1.11,3,3.1,3.1.1,3.1.1.11
Q9SV61,2.4.1.207,2,2.4,2.4.1,2.4.1.207
Q9SZB9,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q9SZH2,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q9T003,2.1.1.4,2,2.1,2.1.1,2.1.1.-
Q9USQ6,3.1.3.36,3,3.1,3.1.3,3.1.3.36
Q9UT42,2.7.1.67,2,2.7,2.7.1,2.7.1.67
Q9UT43,7.6.2.1,7,7.6,7.6.2,7.6.2.1
Q9VYV5,2.4.1.68,2,2.4,2.4.1,2.4.1.-
Q9WWR2,7.1.1.3,7,7.1,7.1.1,7.1.1.9
Q9X5X3,7.2.2.9,7,7.2,7.2.2,7.2.2.8
Q9Y194,4.1.2.27,4,4.1,4.1.2,4.1.2.27
Q9ZDF1,6.3.4.2,6,6.3,6.3.4,6.3.4.2
Q9ZQA3,3.1.1.11,3,3.1,3.1.1,3.1.1.11
A0A1B4XBH2,4.2.1.47,4,4.2,4.2.1,4.2.1.-
A0A381HBN1,2.7.7.65,2,2.7,2.7.7,2.7.7.65
A1CQC3,3.2.1.55,3,3.2,3.2.1,3.2.1.55
A1JKQ0,2.1.1.200,2,2.1,2.1.1,2.1.1.-
A2QBB4,3.2.1.67,3,3.2,3.2.1,3.2.1.67
A2QK82,3.1.1.11,3,3.1,3.1.1,3.1.1.11
A2XVN3,1.5.99.12,1,1.5,1.5.99,1.5.99.12
A3QVN2,3.2.1.35,3,3.2,3.2.1,3.2.1.35
A7HMY3,2.4.2.59,2,2.4,2.4.2,2.4.2.59
A7I4Y4,6.1.1.27,6,6.1,6.1.1,6.1.1.27
A7ISW1,2.3.2.5,2,2.3,2.3.2,2.3.2.5
A8QFF6,5.6.1.1,5,5.6,5.6.1,5.6.1.1
B0R541,4.2.1.49,4,4.2,4.2.1,4.2.1.49
B1VLT7,1.1.1.108,1,1.1,1.1.1,1.1.1.-
B2V8P5,3.6.1.66,3,3.6,3.6.1,3.6.1.66
B4U8R9,3.6.1.66,3,3.6,3.6.1,3.6.1.66
B5Y1Z9,1.6.5.2,1,1.6,1.6.5,1.6.5.2
B8NKA3,3.2.1.55,3,3.2,3.2.1,3.2.1.55
C1F8I0,3.6.1.66,3,3.6,3.6.1,3.6.1.66
C4RJF7,6.3.2.53,6,6.3,6.3.2,6.3.2.9
C4YNP4,2.4.2.60,2,2.4,2.4.2,2.4.2.60
C6KTB7,2.3.2.26,2,2.7,2.7.11,2.7.11.1
C8VEJ5,2.5.1.34,2,2.5,2.5.1,2.5.1.-
D1BHT7,6.3.1.19,6,6.3,6.3.1,6.3.1.19
D4APE2,3.4.14.5,3,3.4,3.4.14,3.4.14.5
D5SXM0,2.3.1.222,2,2.3,2.3.1,2.3.1.222
F4JT82,3.2.2.6,3,3.2,3.2.2,3.2.2.6
H9JDT2,2.1.1.n8,2,2.1,2.1.1,2.1.1.n8
K7PL94,2.3.3.10,2,2.3,2.3.3,2.3.3.10
O06914,1.3.5.1,1,1.3,1.3.5,1.3.5.1
O07610,6.2.1.3,6,6.2,6.2.1,6.2.1.-
O13819,3.1.3.64,3,3.1,3.1.3,3.1.3.-
O14094,3.6.1.11,3,3.6,3.6.1,3.6.1.29
O15992,2.7.3.3,2,2.7,2.7.3,2.7.3.2
O17405,3.1.4.4,3,3.1,3.1.4,3.1.4.4
O22199,2.7.1.67,2,2.7,2.7.1,2.7.1.67
O23207,1.6.5.2,1,1.6,1.6.5,1.6.5.2
O29742,4.3.3.6,4,4.1,4.1.2,4.3.3.6
O30009,2.2.1.10,4,4.1,4.1.2,4.1.2.13
O30019,6.4.1.1,6,6.3,6.3.4,6.3.4.14
O31381,1.3.98.3,1,1.3,1.3.98,1.3.98.3
O34664,2.7.6.2,2,2.7,2.7.6,2.7.6.2
O36028,7.6.2.1,7,7.6,7.6.2,7.6.2.1
O43090,1.6.5.9,1,1.6,1.6.5,1.6.5.9
O48882,1.14.17.4,1,1.14,1.14.11,1.14.11.-
O49471,3.2.2.6,3,3.2,3.2.2,3.2.2.6
O49818,4.4.1.5,4,4.4,4.4.1,4.4.1.5
O60058,3.6.4.10,3,3.6,3.6.4,3.6.4.-
O67733,2.6.1.42,2,2.6,2.6.1,2.6.1.-
O74088,2.4.99.21,2,2.4,2.4.99,2.4.99.21
O81000,1.14.14.17,1,1.14,1.14.14,1.14.14.17
O82500,3.2.2.6,3,3.2,3.2.2,3.2.2.6
O87838,2.8.3.16,2,2.8,2.8.3,2.8.3.-
O93795,3.1.1.5,3,3.1,3.1.1,3.1.1.5
O96559,3.6.1.5,3,3.6,3.6.1,3.6.1.6
P00530,2.7.10.2,2,2.7,2.7.10,2.7.10.2
P07000,3.1.1.5,3,3.1,3.1.1,3.1.1.-
P0A3S3,3.1.30.-,3,3.1,3.1.21,3.1.30.-
P0A4D5,2.1.1.184,2,2.1,2.1.1,2.1.1.-
P0C188,7.1.1.1,7,7.1,7.1.1,7.1.1.1
P0C2W6,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P0C529,7.5.2.3,7,7.6,7.6.2,7.2.2.-
P0DB20,1.1.3.21,1,1.1,1.1.5,1.1.5.3
P0DO52,1.1.3.-,1,1.1,1.1.1,1.1.1.-
P0DSI2,3.1.1.32,3,3.1,3.1.1,3.1.1.3
P0DTA7,2.7.7.19,2,2.7,2.7.7,2.7.7.6
P0DUE2,2.7.7.65,2,2.7,2.7.7,2.7.7.-
P0DV35,1.1.99.39,1,1.1,1.1.99,1.1.99.39
P11356,1.3.3.6,1,1.3,1.3.3,1.3.3.6
P14508,2.7.1.95,2,2.7,2.7.1,2.7.1.95
P14529,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P15316,3.2.1.35,3,3.4,3.4.21,3.4.21.-
P15326,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P15878,7.1.1.8,7,7.1,7.1.1,7.1.1.9
P16061,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P18584,3.4.21.107,3,3.4,3.4.21,3.4.21.107
P19485,4.6.1.1,4,4.6,4.6.1,4.6.1.1
P20533,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P21526,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P23253,3.2.1.18,3,3.4,3.2.1,3.2.1.18
P23671,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P25465,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P26612,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P27050,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P29031,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P29064,3.2.1.20,3,3.2,3.2.1,3.2.1.20
P29750,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P30599,2.4.1.16,2,2.4,2.4.1,2.4.1.16
P30601,2.4.1.16,2,2.4,2.4.1,2.4.1.16
P30918,3.5.1.26,3,3.4,3.4.24,3.4.24.-
P33217,1.1.1.271,1,1.1,1.1.1,5.1.3.2
P33574,3.4.21.7,3,3.4,3.4.21,3.4.21.-
P34184,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P35315,7.2.2.10,7,7.2,7.2.2,7.2.2.10
P37171,2.4.2.8,2,2.4,2.4.2,2.4.2.8
P37197,1.11.1.5,1,1.11,1.11.1,1.11.1.5
P37906,1.4.3.-,1,1.1,1.14.13,1.1.5.4
P38230,1.6.5.5,1,1.6,1.6.5,1.6.5.5
P39458,1.7.5.1,1,1.17,1.7.5,1.17.1.9
P39840,5.1.3.3,5,5.1,5.1.3,5.1.3.3
P40137,4.6.1.1,4,4.6,4.6.1,4.6.1.1
P40138,4.6.1.1,4,4.6,4.6.1,4.6.1.1
P41404,1.2.1.11,1,1.2,1.2.1,1.2.1.11
P41511,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P42279,3.4.21.4,3,3.4,3.4.21,3.4.21.4
P42672,3.4.22.39,3,3.4,3.4.22,3.4.22.-
P42864,2.7.8.15,2,2.7,2.7.8,2.7.8.15
P43075,6.5.1.3,6,6.5,6.5.1,6.5.1.3
P43152,2.4.2.8,2,2.4,2.4.2,2.4.2.8
P43784,1.8.1.4,1,1.8,1.8.1,1.8.1.4
P44469,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P44527,4.4.1.13,4,4.4,4.4.1,4.4.1.13
P45059,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P45306,3.4.21.102,3,3.4,3.4.21,3.4.21.92
P47668,2.7.3.9,2,2.7,2.7.3,2.7.3.9
P48017,2.4.1.16,2,2.4,2.4.1,2.4.1.16
P48630,1.14.19.-,1,1.14,1.14.19,1.14.19.-
P48638,1.8.1.7,1,1.8,1.8.1,1.8.1.4
P49583,2.7.7.15,2,2.7,2.7.7,2.7.7.15
P49725,4.1.1.17,4,4.1,4.1.1,4.1.1.17
P50900,3.2.1.91,3,3.2,3.2.1,3.2.1.4
P51754,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P52207,1.1.1.44,1,1.1,1.1.1,1.1.1.44
P52777,4.3.1.24,4,4.3,4.3.1,4.3.1.24
P52905,3.4.21.4,3,3.4,3.4.21,3.4.21.-
P53356,2.7.10.2,2,2.7,2.7.10,2.7.10.2
P53703,4.4.1.17,4,4.4,4.4.1,4.4.1.17
P54689,2.6.1.42,2,2.6,2.6.1,2.6.1.-
P54974,5.5.1.19,5,5.5,5.5.1,5.5.1.19
P55195,4.1.1.21,4,4.1,4.1.1,6.3.1.21
P56429,1.1.1.3,1,1.1,1.1.1,1.1.1.3
P56584,1.14.13.196,1,1.14,1.14.13,1.14.13.196
P58593,2.7.10.-,2,2.7,2.7.10,2.7.10.-
P59026,3.1.4.3,3,3.1,3.1.4,3.1.4.12
P59206,3.2.1.96,3,3.2,3.2.1,3.2.1.17
P62577,2.3.1.28,2,2.3,2.3.1,2.3.1.28
P71012,2.7.1.202,2,2.7,2.7.1,2.7.1.202
P77265,7.6.2.2,7,7.6,7.6.2,7.6.2.-
P77923,4.2.1.24,4,4.2,4.2.1,4.2.1.24
P80357,2.3.1.109,2,2.3,2.3.1,2.3.1.97
P80490,1.12.98.1,1,1.12,1.12.99,1.17.1.9
P81080,4.1.1.39,4,4.1,4.1.1,4.1.99.5
P82861,1.18.1.6,1,1.18,1.18.1,1.18.1.6
P85317,1.11.1.7,1,1.11,1.11.1,1.11.1.7
P86211,1.2.1.12,3,3.1,3.4.21,3.4.21.92
P86222,1.2.4.1,1,1.2,1.2.4,1.2.4.4
P86235,5.3.4.1,5,5.3,5.3.4,5.3.4.1
P90682,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P91887,3.4.11.2,3,3.4,3.4.11,3.4.11.-
P94365,7.1.1.7,7,7.1,7.1.1,7.1.1.7
P94377,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P95781,3.6.1.55,3,3.6,3.6.1,3.6.1.-
P95963,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P96318,1.1.1.42,1,1.1,1.1.1,1.1.1.85
P97046,7.6.2.2,7,7.6,7.6.2,7.6.2.-
P98184,3.2.2.22,3,3.6,3.2.2,3.2.2.22
P9WGJ3,3.1.3.3,3,3.1,3.1.3,3.1.3.-
P9WKB7,2.3.1.20,2,2.3,2.3.1,2.3.1.20
P9WKC1,2.3.1.20,2,2.3,2.3.1,2.3.1.20
Q00002,5.3.4.1,5,5.3,5.3.4,5.3.4.1
Q00593,1.1.99.-,1,1.14,1.14.13,1.14.13.-
Q01548,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q02126,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q02140,2.2.1.6,2,2.2,2.2.1,2.2.1.6
Q02439,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q02751,3.2.1.20,3,3.2,3.2.1,3.2.1.20
Q04449,4.1.99.3,4,4.1,4.1.99,4.1.99.3
Q04524,2.2.1.6,2,2.2,2.2.1,2.2.1.6
Q04956,7.2.2.-,4,7.2,7.2.2,4.6.1.1
Q04GD7,2.4.2.22,2,2.4,2.4.2,2.4.2.22
Q04HC3,5.1.99.6,5,5.1,5.1.99,5.1.99.6
Q05205,3.1.3.1,3,3.1,3.1.4,3.1.3.2
Q070J7,2.7.7.19,2,2.7,2.7.7,2.7.7.52
Q09178,2.7.10.2,2,2.7,2.7.10,2.7.10.2
Q09195,1.3.1.70,1,1.3,1.3.1,1.3.1.70
Q09551,3.5.1.23,3,3.5,3.5.1,3.5.1.23
Q09671,1.6.99.1,1,1.3,1.3.1,1.6.99.1
Q09792,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q09891,7.6.2.1,7,7.6,7.6.2,7.6.2.1
Q0AVM3,2.3.1.9,2,2.3,2.3.1,2.3.1.179
Q0BBD6,2.3.1.47,2,2.3,2.3.1,2.3.1.47
Q0C7P6,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q0CCX4,1.14.19.-,1,1.14,1.14.19,1.14.19.-
Q0CS14,3.2.1.99,3,3.2,3.2.1,3.2.1.99
Q0D4B2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0D541,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0DCM5,3.2.1.78,3,3.2,3.2.1,3.2.1.78
Q0DM48,3.2.1.78,3,3.2,3.2.1,3.2.1.78
Q0J0S6,5.6.2.1,5,5.6,5.6.2,5.6.2.1
Q0JJD4,3.2.1.78,3,3.2,3.2.1,3.2.1.78
Q0P5A2,2.1.1.201,2,2.1,2.1.1,2.1.1.201
Q0STE8,2.4.2.22,2,2.4,2.4.2,2.4.2.22
Q0UCJ2,3.4.24.39,3,3.4,3.4.24,3.4.24.39
Q0VMX9,4.1.1.50,4,4.1,4.1.1,4.1.1.50
Q0W6K5,2.5.1.41,2,2.5,2.5.1,2.5.1.41
Q10092,4.2.1.130,4,4.2,4.2.1,4.2.1.-
Q10334,2.6.1.2,2,2.6,2.6.1,2.6.1.2
Q10435,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q11090,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12587,1.14.14.-,1,1.14,1.14.14,1.14.14.-
Q12603,3.2.1.8,3,3.2,3.2.1,3.2.1.8
Q12679,3.2.1.4,3,3.2,3.2.1,3.2.1.151
Q12E50,2.1.1.207,2,2.1,2.1.1,2.1.1.207
Q12YW2,1.3.7.11,1,1.14,1.3.7,1.3.7.11
Q17361,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q17N72,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q18KP6,2.5.1.41,2,2.5,2.5.1,2.5.1.41
Q1E6K9,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q1K722,3.4.16.6,3,3.4,3.4.16,3.4.16.6
Q1K9C4,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q1LTZ4,6.2.1.5,6,6.2,6.2.1,6.2.1.5
Q1MQ89,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q1QUU9,2.1.1.186,2,2.1,2.1.1,2.1.1.186
Q1RHT8,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q1RI04,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q1WBT4,3.5.4.38,3,3.5,3.5.4,3.5.4.38
Q1ZXC8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q1ZXH2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q1ZXI5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q1ZXR2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q21YU0,3.1.3.3,3,3.1,3.1.3,3.1.3.3
Q23915,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q24817,3.6.5.2,3,3.6,3.6.5,3.6.5.2
Q253K9,2.6.1.83,2,2.6,2.6.1,2.6.1.-
Q254B4,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q255N7,6.2.1.5,6,6.2,6.2.1,6.2.1.5
Q26061,1.16.3.1,1,1.16,1.16.3,1.16.3.1
Q26228,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q27504,4.2.1.1,4,4.2,4.2.1,4.2.1.1
Q2F8F7,2.7.7.19,2,2.7,2.7.7,2.7.7.52
Q2FTS5,2.4.2.57,2,2.4,2.4.2,2.4.2.28
Q2FWJ3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q2GFK0,3.4.25.2,3,3.4,3.4.25,3.4.25.2
Q2H0I3,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q2H6C5,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q2IEX2,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q2KHP8,4.1.3.44,4,4.1,4.1.3,4.1.3.44
Q2KIL5,5.3.4.1,5,5.3,5.3.4,5.3.4.1
Q2M197,6.3.4.2,6,6.3,6.3.4,6.3.4.2
Q2MHH3,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q2NGG1,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q2NUJ6,2.3.1.47,2,2.3,2.3.1,2.3.1.47
Q2QMI0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
