Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
Q4JK59,1.14.11.n2,1,1.14,1.14.11,1.14.11.n2
Q4V8K1,1.16.1.9,1,1.16,1.16.1,1.16.1.-
Q53WJ1,1.14.11.67,1,1.14,1.14.11,1.14.11.-
Q54R82,2.7.11.25,2,2.7,2.7.11,2.7.11.25
Q54RV9,4.1.2.27,4,4.1,4.1.2,4.1.2.27
Q55CL6,2.7.12.2,2,2.7,2.7.12,2.7.12.2
Q55F94,3.6.5.5,3,3.6,3.6.5,3.6.5.5
Q59SU1,3.4.23.24,3,3.4,3.4.23,3.4.23.-
Q5A1D3,2.7.11.24,2,2.7,2.7.11,2.7.11.24
Q5A6T5,2.7.12.2,2,2.7,2.7.12,2.7.12.2
Q5AAG6,2.7.11.24,2,2.7,2.7.11,2.7.11.24
Q5GIT4,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q5JZY3,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q5SSG5,3.6.5.2,3,3.6,3.6.5,3.6.5.2
Q5TCH4,1.14.14.80,1,1.14,1.14.14,1.14.14.-
Q5TCX8,2.7.11.25,2,2.7,2.7.11,2.7.11.25
Q5VYS8,2.7.7.52,2,2.7,2.7.7,2.7.7.52
Q5XET5,2.7.7.52,2,2.7,2.7.7,2.7.7.19
Q60750,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q60751,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q61084,2.7.11.25,2,2.7,2.7.11,2.7.11.25
Q62077,3.1.4.11,3,3.1,3.1.4,3.1.4.11
Q62967,4.1.1.33,4,4.1,4.1.1,4.1.1.33
Q63796,2.7.11.25,2,2.7,2.7.11,2.7.11.25
Q6FIU2,2.7.11.24,2,2.7,2.7.11,2.7.11.24
Q6NNF2,3.1.4.53,3,3.1,3.1.4,3.1.4.35
Q6RET6,2.7.11.17,2,2.7,2.7.11,2.7.11.1
Q6UQ17,7.6.2.1,7,7.6,7.6.2,7.6.2.1
Q75JK0,2.7.12.1,2,2.7,2.7.11,2.7.11.1
Q76NM7,3.6.5.2,3,3.6,3.6.5,3.6.5.2
Q7KML2,1.3.3.6,1,1.3,1.3.3,1.3.3.6
Q7Q2B7,2.1.1.319,2,2.1,2.1.1,2.1.1.319
Q7XP65,1.14.11.13,1,1.14,1.14.11,1.14.11.13
Q80WB5,3.5.1.122,3,3.5,3.5.1,3.5.1.122
Q811Q9,2.7.7.15,2,2.7,2.7.7,2.7.7.15
Q86YW0,3.1.4.11,3,3.1,3.1.4,3.1.4.11
Q8AXB3,2.7.10.1,2,2.7,2.7.10,2.7.10.1
Q8AYG3,2.7.12.1,2,2.7,2.7.11,2.7.12.1
Q8BI55,2.7.12.1,2,2.7,2.7.11,2.7.11.1
Q8I0P7,3.1.4.17,3,3.1,3.1.4,3.1.4.17
Q8I136,2.4.1.41,2,2.4,2.4.1,2.4.1.41
Q8I4F7,2.1.1.357,2,2.1,2.1.1,2.1.1.-
Q8I6K2,1.14.18.-,1,1.14,1.14.18,1.14.18.1
Q8IA42,2.4.1.41,2,2.4,2.4.1,2.4.1.41
Q8IA43,2.4.1.41,2,2.4,2.4.1,2.4.1.41
Q8IHY1,4.6.1.2,7,7.6,7.6.2,7.6.2.1
Q8INF0,4.6.1.2,4,4.6,4.6.1,4.6.1.2
Q8IZY2,7.6.2.1,7,7.6,7.6.2,7.6.2.1
Q8K3F7,1.1.1.103,1,1.1,1.1.1,1.1.1.47
Q8T062,3.4.24.11,3,3.4,3.4.24,3.4.24.11
Q8VI93,2.7.7.84,2,2.7,2.7.7,2.7.7.84
Q8W3L1,1.18.1.6,1,1.18,1.18.1,1.18.1.6
Q8W468,2.3.2.31,2,2.3,2.3.2,2.3.2.31
Q8W593,4.4.1.5,4,4.4,4.4.1,4.4.1.5
Q8Y8Q5,7.2.2.10,7,7.2,7.2.2,7.2.2.10
Q91ZJ9,3.2.1.35,3,3.2,3.2.1,3.2.1.35
Q92963,3.6.5.2,3,3.6,3.6.5,3.6.5.2
Q94125,2.7.1.137,2,2.7,2.7.1,2.7.1.137
Q949V6,2.3.2.31,2,2.3,2.3.2,2.3.2.31
Q94A28,4.2.1.3,4,4.2,4.2.1,4.2.1.33
Q96329,1.3.3.6,1,1.3,1.3.8,1.3.99.-
Q96A58,3.6.5.2,3,3.6,3.6.5,3.6.5.2
Q96EP0,2.3.2.31,2,2.3,2.3.2,2.3.2.31
Q99LJ8,2.5.1.87,2,2.5,2.5.1,2.5.1.87
Q9BVG9,2.7.8.29,2,2.7,2.7.8,2.7.8.29
Q9C5Q8,2.1.1.n8,2,2.1,2.1.1,2.1.1.356
Q9CA86,2.3.2.36,2,2.3,2.3.2,2.3.2.36
Q9ERL9,4.6.1.2,4,4.6,4.6.1,4.6.1.2
Q9FUJ1,1.5.99.12,1,1.5,1.5.99,1.5.99.12
Q9GYQ4,4.6.1.2,4,4.6,4.6.1,4.6.1.2
Q9H2M3,2.1.1.10,2,2.1,2.1.1,2.1.1.10
Q9H3S4,2.7.6.2,2,2.7,2.7.6,2.7.6.2
Q9HAT2,3.1.1.53,3,3.1,3.1.1,3.1.1.-
Q9I4V0,1.6.5.9,1,1.13,1.13.12,1.13.12.-
Q9I9L7,3.4.22.36,3,3.4,3.4.22,3.4.22.-
Q9LMT2,2.7.7.19,2,2.7,2.7.7,2.7.7.19
Q9LRZ5,3.1.4.4,3,3.1,3.1.4,3.1.4.4
Q9LTA6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9LUZ9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9LVI9,1.3.1.2,1,1.3,1.3.98,1.3.98.1
Q9LX93,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9LYR2,7.1.1.8,7,7.1,7.1.1,7.1.1.8
Q9LYU8,2.7.2.4,2,2.7,2.7.2,2.7.2.4
Q9M022,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9M1K2,2.7.1.68,2,2.7,2.7.1,2.7.1.68
Q9M2S6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9M9W8,3.1.4.4,3,3.1,3.1.4,3.1.4.4
Q9M9Y4,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9N373,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9NFT7,2.7.1.1,2,2.7,2.7.1,2.7.1.1
Q9NPC3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9NQE9,3.9.1.-,3,3.9,3.9.1,3.9.1.-
Q9NS56,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9NVW2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9NWF9,2.3.2.27,2,2.3,2.3.2,2.3.2.31
Q9NXE4,3.1.4.12,3,3.1,3.1.4,3.1.4.12
Q9NXI6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9P6N4,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9P7C3,3.2.1.113,3,3.2,3.2.1,3.2.1.113
Q9PZT0,3.1.1.4,3,3.4,3.4.21,3.4.21.-
Q9QXK2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9QYJ6,3.1.4.17,3,3.1,3.1.4,3.1.4.35
Q9R1A8,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9S752,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SBJ1,2.7.11.2,2,2.7,2.7.11,2.7.11.2
Q9SD71,2.3.2.27,4,2.7,1.14.14,2.7.11.1
Q9SI09,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SIZ8,2.3.2.27,2,2.3,2.3.2,2.3.2.26
Q9SPL2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SRS9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SRT0,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SRX9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SS90,2.3.2.27,3,2.3,2.3.2,2.3.2.27
Q9STN8,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SVC6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9SYU4,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9T071,2.7.1.1,2,2.7,2.7.1,2.7.1.1
Q9TWL9,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q9UHD2,2.7.11.1,2,2.7,2.7.11,2.7.11.10
Q9UJ70,2.7.1.59,2,2.7,2.7.1,2.7.1.1
Q9UJV3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9UKE5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ULT6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9UNK4,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q9UPE1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9UPQ7,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9UPZ9,2.7.11.1,2,2.7,2.7.11,2.7.11.22
Q9UQY9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9URY1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9URY5,1.14.12.17,1,1.14,1.14.12,1.14.12.17
Q9UT49,2.7.7.19,2,2.7,2.7.7,2.7.7.19
Q9UT72,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9UTE5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9UTK7,2.3.2.27,3,3.4,3.4.21,3.4.21.-
Q9UTN3,2.7.7.19,2,2.7,2.7.7,2.7.7.19
Q9V3I5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9V8P9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9VA38,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VB08,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9VI13,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VI20,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9VK45,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VKN7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VM90,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VP76,4.6.1.1,4,4.6,4.6.1,4.6.1.1
Q9VR59,2.7.4.24,2,2.7,2.7.4,2.7.4.24
Q9VRP9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9VUX2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9VVI3,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q9VW60,4.6.1.1,4,4.6,4.6.1,4.6.1.1
Q9VXE5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VXG8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9VYB7,2.8.2.20,2,2.8,2.8.2,2.8.2.-
Q9VZJ9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9W0I6,3.1.3.64,3,3.1,3.1.3,3.1.3.-
Q9W0V1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9W1B0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9W3M3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9W3U1,2.1.1.85,2,2.1,2.1.1,2.1.1.-
Q9W589,2.4.1.221,2,2.4,2.4.1,2.4.1.221
Q9WUE3,7.2.1.3,7,7.2,7.2.1,7.2.1.3
Q9WUM7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9XF67,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9XI87,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9XIJ5,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9XTW2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9XVK5,2.3.2.34,2,2.3,2.3.2,2.3.2.34
Q9Y0H4,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q9Y1J3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Y252,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9Y274,2.4.99.-,2,2.4,2.4.99,2.4.99.-
Q9Y2R2,3.1.3.48,3,3.1,3.1.3,3.1.3.48
Q9Y3S1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Y4B6,2.7.11.1,2,2.3,2.3.2,2.3.2.26
Q9Y4D8,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q9Y572,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Y6Q9,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q9Y7J6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Y7K2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Y7R4,2.1.1.354,2,2.1,2.1.1,2.1.1.354
Q9Y7T4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Y7Y5,2.3.1.48,3,3.4,3.4.11,3.4.11.-
Q9Z1S0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Z265,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9Z2B9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZKJ5,2.7.11.1,2,2.7,2.7.1,2.7.1.-
Q9ZPS9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZQ31,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZQF9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9ZQR3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZSA4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZT50,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q9ZU46,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZUE0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q9ZVN4,3.1.3.48,3,3.1,3.1.3,3.1.3.48
U4PR86,2.7.11.1,2,2.7,2.7.11,2.7.11.1
V6CLA2,2.3.2.26,2,2.3,2.3.2,2.3.2.26
W0T9X4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
W7K139,3.1.1.4,3,3.1,3.1.1,3.1.1.-
X5M5N0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A0A077YBL0,3.1.4.35,3,3.1,3.1.4,3.1.4.35
A0A0E0SNE8,1.14.19.20,1,1.14,1.14.19,1.14.19.20
A0A0H2USG1,2.3.2.27,2,2.3,2.3.2,2.3.2.27
A0A0H3K9F2,3.1.3.48,3,3.1,3.1.3,3.1.3.48
A0A364LXP7,2.3.1.48,2,2.3,2.3.2,2.3.1.48
A0A509AKI1,3.4.21.62,3,3.4,3.4.21,3.4.21.-
A0A509ALV6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A2QIL5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A2YMV6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A4GWX9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
A5IKD4,3.2.1.99,3,3.2,3.2.1,3.2.1.55
A5WW08,2.3.2.27,2,2.3,2.3.2,2.3.2.27
A6NNE9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
A6NNS2,1.1.1.105,1,1.1,1.1.1,1.1.1.102
A6RYB8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A7LXT3,3.2.1.151,3,3.2,3.2.1,3.2.1.4
A7SNN5,2.7.11.21,2,2.7,2.7.11,2.7.11.21
A7TIZ4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A8X0C4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A8XNJ6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
A8Y4B2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
A9JRZ0,2.3.2.26,2,2.3,2.3.2,2.3.2.26
A9QA56,3.5.4.38,3,3.5,3.5.4,3.5.4.38
B0CB14,1.10.3.9,1,1.10,1.10.3,1.97.1.12
B0XS72,3.7.1.3,3,3.7,3.7.1,3.7.1.3
B1A4F7,3.4.14.5,3,3.4,3.4.14,3.4.14.-
B3A0N5,3.6.1.5,3,3.1,3.1.3,3.1.3.5
B4F6W9,2.3.2.26,2,2.3,2.3.2,2.3.2.26
B6ZK76,3.2.2.6,3,3.2,3.2.2,3.2.2.6
B8M9H9,3.1.1.73,3,3.1,3.1.1,3.1.1.72
C0HKC8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0HKD7,2.3.2.27,2,2.3,2.3.2,2.3.2.27
C0LGE4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGG8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGH3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGI2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGK4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGK9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGQ7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGU1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C0LGV0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
C4R4B3,2.4.1.80,2,2.4,2.4.1,2.4.1.80
D2I3C6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
D3G9N3,2.3.1.48,2,2.7,2.7.7,2.3.1.48
D3ZXK7,2.3.2.27,2,2.3,2.3.2,2.3.2.26
E0D877,3.6.1.5,3,3.1,3.1.3,3.1.3.5
E0XKJ9,3.2.1.35,3,3.2,3.2.1,3.2.1.35
E7F6T8,3.4.19.12,3,3.4,3.4.19,3.4.19.12
F1NBT0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F1SVK0,1.12.98.3,7,7.1,7.1.1,7.1.1.-
F4HPN2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4I3V3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4J6F6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4JNB7,3.2.2.6,3,3.2,3.2.2,3.2.2.6
F4JSV3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
F4JT80,3.2.2.6,3,3.2,3.2.2,3.2.2.6
F4JWM0,3.2.2.6,3,3.2,3.2.2,3.2.2.6
F4K3M6,3.4.19.12,3,3.4,3.4.19,3.4.19.12
F4KA50,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4KIF3,3.2.2.6,3,3.2,3.2.2,3.2.2.6
F5HGH5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F6Z5C0,3.4.19.12,3,3.4,3.4.19,3.4.19.12
G0S8G9,3.6.5.3,3,3.6,3.6.5,3.6.5.3
H9BFW7,2.7.7.43,2,2.7,2.7.7,2.7.7.43
J9VH94,2.7.11.1,2,2.7,2.7.11,2.7.11.1
J9VQQ3,7.2.2.10,7,7.2,7.2.2,7.2.2.10
M9PD06,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O04534,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O13453,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O13731,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O13907,2.3.3.8,2,2.3,2.3.3,2.3.3.8
O13974,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O13979,3.4.19.12,3,3.4,3.4.22,3.4.22.-
O14047,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14328,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O22197,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O22207,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O22834,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O25087,1.14.99.-,1,1.14,1.14.99,1.14.99.-
O28471,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O30245,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O31214,7.1.1.8,7,7.1,7.1.1,7.1.1.8
O34753,2.7.8.33,2,2.7,2.7.8,2.7.8.13
O35016,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O36014,3.4.11.21,3,3.4,3.4.11,3.4.11.21
O42626,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O43066,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O43077,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O44552,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O44628,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O45686,3.5.1.23,3,3.5,3.5.1,3.5.1.23
O48837,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O55082,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O59697,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O60079,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O60103,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O60152,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O64477,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O64774,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O64781,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O65238,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O65530,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O65924,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O74442,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O74526,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O74742,6.3.2.17,6,6.3,6.3.2,6.3.2.17
O80831,3.2.1.2,3,3.2,3.2.1,3.2.1.2
O81027,4.1.3.4,4,4.1,4.1.2,4.1.3.4
O81832,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O81906,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O86224,2.7.1.166,2,2.7,2.7.1,2.7.1.166
O86428,2.6.1.42,2,2.6,2.6.1,2.6.1.42
O88866,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O94269,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O94297,2.3.1.41,2,2.3,2.3.1,2.3.1.41
O94324,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O94647,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O96612,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P07275,1.2.1.88,1,1.2,1.2.1,1.2.1.88
P08065,1.3.5.1,1,1.3,1.3.5,1.3.5.1
P08538,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P09251,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P09296,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P09368,1.5.5.2,1,1.5,1.5.5,1.5.5.2
P09599,3.1.4.12,3,3.1,3.1.4,3.1.4.12
P0A756,1.6.5.2,1,1.6,1.6.99,1.6.99.-
P0A9C3,5.1.3.3,5,5.1,5.1.3,5.1.3.3
P0A9H1,3.2.2.28,3,3.2,3.2.2,3.2.2.-
P0C5K0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0CN14,2.1.1.360,2,2.1,2.1.1,2.1.1.360
P0CP61,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0CP70,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0CY23,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0DP15,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0DPS2,1.4.3.2,1,1.1,1.1.1,1.1.1.44
P0DPS9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P10869,2.7.2.4,2,2.7,2.7.2,2.7.2.4
P12555,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P12859,1.2.1.13,1,1.2,1.2.1,1.2.1.12
P15698,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P16164,1.7.3.3,1,1.7,1.7.3,1.7.3.3
P16393,1.1.1.34,1,1.1,1.1.1,1.1.1.34
P16911,2.7.11.1,2,2.7,2.7.11,2.7.11.11
P17801,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P18294,2.7.3.2,2,2.7,2.7.3,2.7.3.3
P20715,1.1.1.34,1,1.1,1.1.1,1.1.1.34
P21852,1.12.2.1,1,1.12,1.12.99,1.12.99.6
