Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
P49775,3.6.1.29,3,3.6,3.6.1,3.6.1.29
P50521,2.7.1.1,2,2.7,2.7.1,2.7.1.1
P50528,2.7.11.21,2,2.7,2.7.11,2.7.11.21
P50583,3.6.1.17,3,3.6,3.6.1,3.6.1.-
P50636,2.3.2.31,2,2.3,2.3.2,2.3.2.31
P51432,3.1.4.11,3,3.1,3.1.4,3.1.4.11
P51649,1.2.1.24,1,1.2,1.2.1,1.2.1.-
P51829,4.6.1.1,4,4.6,4.6.1,4.6.1.1
P51841,4.6.1.2,4,4.6,4.6.1,4.6.1.2
P52824,2.7.1.107,2,2.7,2.7.1,2.7.1.107
P53045,1.14.18.-,1,1.14,1.14.18,1.14.19.20
P53259,3.4.21.105,3,3.4,3.4.21,3.4.21.105
P53314,3.1.4.37,3,3.1,3.1.4,3.1.4.37
P53350,2.7.11.21,2,2.7,2.7.11,2.7.11.21
P54493,3.4.21.105,3,3.4,3.4.21,3.4.21.105
P54637,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P54678,7.2.2.10,7,7.2,7.2.2,7.2.2.10
P54829,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P55205,4.6.1.2,4,4.6,4.6.1,4.6.1.2
P55263,2.7.1.20,2,2.7,2.7.1,2.7.1.20
P56180,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P57709,7.2.2.10,7,7.2,7.2.2,7.2.2.10
P58315,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P59407,4.1.3.3,4,4.1,4.1.3,4.1.3.3
P61647,2.4.99.-,2,2.4,2.4.99,2.4.99.-
P62593,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P68698,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P69741,1.12.99.6,1,1.12,1.12.99,1.12.99.6
P72578,1.2.7.11,1,1.2,1.2.7,1.2.7.11
P74132,1.3.98.3,1,1.3,1.3.98,1.3.98.3
P74721,1.1.1.2,1,1.1,1.1.1,1.1.1.2
P74873,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P75908,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P76236,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P77172,3.1.4.52,3,3.1,3.1.4,3.1.4.52
P77302,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P81006,3.5.2.-,3,3.5,3.5.2,3.5.2.5
P81299,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P81718,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P82597,3.1.1.23,3,3.1,3.1.1,3.1.1.-
P87050,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P90895,4.6.1.2,4,4.6,4.6.1,4.6.1.2
P91119,3.1.4.17,3,3.1,3.1.4,3.1.4.35
P92958,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P93025,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P93733,3.1.4.4,3,3.1,3.1.4,3.1.4.4
P95200,1.6.5.9,1,1.6,1.6.5,1.6.5.9
P97343,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P97478,1.14.99.60,1,1.14,1.14.99,1.14.99.60
P9WFZ1,2.1.1.220,2,2.1,2.1.1,2.1.1.220
P9WGB7,2.5.1.48,4,4.4,4.4.1,4.4.1.13
P9WHH7,1.6.5.2,1,1.16,1.16.1,1.16.1.1
P9WI63,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI65,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI66,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI69,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI71,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI75,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI77,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI78,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WI81,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P9WIA1,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P9WJI5,2.3.1.5,2,2.3,2.3.1,2.3.1.5
P9WKD1,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P9WKH1,2.5.1.10,2,2.5,2.5.1,2.5.1.-
P9WMU9,4.6.1.1,4,4.6,4.6.1,4.6.1.1
P9WPX5,3.5.1.1,3,3.5,3.5.1,3.5.1.1
P9WQE3,2.3.1.292,2,2.3,2.3.1,2.3.1.292
Q00771,2.7.11.17,2,2.7,2.7.11,2.7.11.1
Q01389,2.7.11.1,4,4.6,4.6.1,4.6.1.1
Q01574,6.2.1.1,6,6.2,6.2.1,6.2.1.1
Q01583,2.7.1.107,2,2.7,2.7.1,2.7.1.107
Q01919,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q02099,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q02890,3.5.1.52,3,3.5,3.5.1,3.5.1.52
Q03175,2.5.1.87,2,2.5,2.5.1,2.5.1.87
Q03407,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q03497,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q03533,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q03603,2.7.1.107,2,2.7,2.7.1,2.7.1.107
Q03656,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q03785,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q04149,3.1.22.-,3,3.1,3.1.22,3.1.22.-
Q04499,1.5.5.2,1,1.5,1.5.5,1.5.5.2
Q04841,3.2.2.21,3,3.2,3.2.2,3.2.2.-
Q04J43,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q05609,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q05652,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q06259,2.7.11.1,2,2.7,2.7.7,2.7.7.108
Q06320,3.5.1.28,3,3.5,3.5.1,3.5.1.28
Q06549,3.5.4.5,3,3.5,3.5.4,3.5.4.5
Q07292,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q07538,2.7.11.1,2,2.7,2.7.12,2.7.12.1
Q07868,3.4.16.4,3,3.4,3.4.16,3.4.16.4
Q08217,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q08891,1.2.1.84,1,1.2,1.2.1,1.2.1.84
Q09092,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q09170,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q09173,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q09298,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q09437,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q09706,3.1.4.4,3,3.1,3.1.4,3.1.4.4
Q09815,2.7.11.1,2,2.7,2.7.12,2.7.12.1
Q09898,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0GGW5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0GXS4,2.7.10.-,2,2.7,2.7.11,2.7.11.1
Q0JA29,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0JLP9,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q0KHQ5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0KHV6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0KL02,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0WPH8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q0WVW7,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q10292,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q10325,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q10364,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q10723,3.1.6.1,3,3.1,3.1.6,3.1.6.-
Q11186,3.1.1.3,3,3.1,3.1.1,3.1.1.-
Q12003,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12043,3.1.1.3,3,3.1,3.1.1,3.1.1.3
Q12100,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12216,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q12236,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12263,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12333,1.16.1.9,1,1.16,1.16.1,1.16.1.7
Q12404,5.3.4.1,5,5.3,5.3.4,5.3.4.1
Q12469,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12505,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12524,3.6.1.55,3,3.6,3.6.1,3.6.1.-
Q12701,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12706,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q12873,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q12986,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q13478,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q13546,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q13867,3.4.22.40,3,3.4,3.4.22,3.4.22.40
Q14689,6.2.1.1,6,6.2,6.2.1,6.2.1.-
Q14B02,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q15084,5.3.4.1,5,5.3,5.3.4,5.3.4.1
Q15386,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q15751,2.3.2.26,2,2.3,2.3.2,2.3.2.27
Q15772,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q17345,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q17850,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q17941,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q18425,2.7.1.91,2,2.7,2.7.1,2.7.1.91
Q18788,3.2.1.113,3,3.2,3.2.1,3.2.1.113
Q19192,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q19267,5.3.4.1,5,1.8,5.3.4,5.3.4.1
Q19469,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q19546,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q19775,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q19848,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q1L721,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q1MTQ0,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q1PDV6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q1PRL4,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q1XHU0,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q20432,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q20471,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q21017,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q21209,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q21360,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q21412,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q21734,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q21776,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q21A54,2.3.1.222,2,2.3,2.3.1,2.3.1.222
Q22258,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q22453,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q22516,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q23023,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q23356,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q23490,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q23551,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q23588,2.4.2.2,2,2.4,2.4.2,2.4.2.3
Q23976,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q23985,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q24238,3.1.3.1,3,3.1,3.1.3,3.1.3.1
Q24306,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q24742,2.1.1.355,2,2.7,2.1.1,2.3.1.48
Q24849,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q26454,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q27597,1.6.2.4,1,1.6,1.6.2,1.6.2.4
Q2EMT4,2.4.99.21,2,2.4,2.4.99,2.4.99.21
Q2FZV7,1.6.5.9,1,1.6,1.6.5,1.6.99.-
Q2L6W9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q2LGB3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q2M3T9,3.2.1.35,3,3.2,3.2.1,3.2.1.35
Q2M405,2.7.11.1,3,3.1,3.1.3,3.1.21.4
Q2NKX8,3.6.4.12,3,3.6,3.6.4,3.6.4.-
Q2QAV0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q2QM77,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q2R2D5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q2R482,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q2UP89,3.1.1.73,3,3.1,3.1.1,3.1.1.73
Q32KY9,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q336R3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q336V9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q381V6,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q384Y0,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q384Y1,3.6.4.12,3,3.6,3.6.4,3.6.4.-
Q38870,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q38CE9,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q38SD2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q39030,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q39203,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q39238,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3C2C2,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q3L8U1,3.6.4.12,3,3.6,3.6.4,3.6.4.-
Q3MHJ2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q3S8M4,2.3.1.199,2,2.3,2.3.1,2.3.1.199
Q3TEL6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q3U3Q1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3U487,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q3U4H6,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q3U827,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q3UCV8,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q3UH66,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3UIR3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q3UJD6,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q3ULB5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3UVC0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3V016,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3V0C5,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q3V129,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q3V1H3,1.16.3.1,1,1.16,1.16.3,1.16.3.1
Q3YPH4,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q40392,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q40772,3.2.2.22,3,3.2,3.2.2,3.2.2.22
Q42093,7.6.2.2,7,7.6,7.6.2,7.6.2.2
Q47N06,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q498M5,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q4AE70,2.1.1.319,2,2.1,2.1.1,2.1.1.319
Q4J9K4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q4JC68,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q4KM34,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q4P0K0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q4P9K9,2.4.1.16,2,2.4,2.4.1,2.4.1.16
Q4PIR3,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q4TU14,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q4U2R1,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q4VSI4,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q4WD43,1.5.3.-,1,1.5,1.5.3,1.5.3.-
Q4WHP3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q4WHZ1,1.1.1.34,1,1.1,1.1.1,1.1.1.34
Q4WM22,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q50L41,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q51161,2.5.1.15,2,2.5,2.5.1,2.5.1.15
Q51693,2.3.2.-,3,3.4,3.4.13,3.4.23.-
Q52EB3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q53EK2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q53H54,2.5.1.114,2,2.5,2.5.1,2.5.1.114
Q53W83,2.7.1.45,2,2.7,2.7.1,2.7.1.45
Q54468,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q54DE8,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q54ET2,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q54HC6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54HT1,3.2.2.6,2,2.7,2.7.11,2.7.11.1
Q54JC7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54PK9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54QQ1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54RB7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54TA1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54TM7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54TW2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54UC0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54WJ0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54WX4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54XQ2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q54YF2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q556Y4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q557E7,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q558U1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q55BN8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q55CZ1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q55D99,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q55DD4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q55E58,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q55FS2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q568P9,2.1.1.n8,2,2.1,2.1.1,2.1.1.n8
